GC=F,AAPL,MSFT,NVDA,META,GOOGL,AMZN,^GSPC,^DJI,^IXIC
4979.2998046875,,,,,,,,,
4977.0,,,,,,,,,
4976.60009765625,,,,,,,,,
4976.2001953125,,,,,,,,,
4979.0,,,,,,,,,
4966.89990234375,,,,,,,,,
4967.2998046875,,,,,,,,,
4967.89990234375,,,,,,,,,
4967.7001953125,,,,,,,,,
4974.89990234375,,,,,,,,,
4977.2001953125,,,,,,,,,
4975.0,,,,,,,,,
4976.89990234375,,,,,,,,,
4973.2001953125,,,,,,,,,
4973.89990234375,,,,,,,,,
4974.0,,,,,,,,,
4985.0,,,,,,,,,
4984.0,,,,,,,,,
4984.39990234375,,,,,,,,,
4988.0,,,,,,,,,
4988.60009765625,,,,,,,,,
5004.0,,,,,,,,,
5011.2998046875,,,,,,,,,
5020.7998046875,,,,,,,,,
5046.7998046875,,,,,,,,,
5057.10009765625,,,,,,,,,
5057.7998046875,,,,,,,,,
5062.5,,,,,,,,,
5066.7998046875,,,,,,,,,
5062.5,,,,,,,,,
5057.39990234375,,,,,,,,,
5048.7001953125,,,,,,,,,
5056.89990234375,,,,,,,,,
5051.39990234375,,,,,,,,,
5057.60009765625,,,,,,,,,
5056.2998046875,,,,,,,,,
5056.89990234375,,,,,,,,,
5053.89990234375,,,,,,,,,
5050.7001953125,,,,,,,,,
5049.10009765625,,,,,,,,,
5034.7998046875,,,,,,,,,
5041.5,,,,,,,,,
5041.2001953125,,,,,,,,,
5047.7001953125,,,,,,,,,
5036.5,,,,,,,,,
5039.7998046875,,,,,,,,,
5051.60009765625,,,,,,,,,
5041.2001953125,,,,,,,,,
5038.5,,,,,,,,,
5023.89990234375,,,,,,,,,
5004.39990234375,,,,,,,,,
5029.7001953125,,,,,,,,,
5016.7998046875,,,,,,,,,
5014.0,,,,,,,,,
5002.2998046875,,,,,,,,,
4998.10009765625,,,,,,,,,
5010.7001953125,,,,,,,,,
5018.60009765625,,,,,,,,,
5012.60009765625,,,,,,,,,
5018.5,,,,,,,,,
5021.2001953125,,,,,,,,,
5024.7998046875,,,,,,,,,
5019.89990234375,,,,,,,,,
5017.2998046875,,,,,,,,,
5016.5,,,,,,,,,
5031.7998046875,,,,,,,,,
5026.60009765625,,,,,,,,,
5036.10009765625,,,,,,,,,
5038.60009765625,,,,,,,,,
5040.60009765625,,,,,,,,,
5035.60009765625,,,,,,,,,
5042.0,,,,,,,,,
5045.10009765625,,,,,,,,,
5043.39990234375,,,,,,,,,
5042.89990234375,,,,,,,,,
5044.89990234375,,,,,,,,,
5042.89990234375,,,,,,,,,
5041.10009765625,,,,,,,,,
5037.10009765625,,,,,,,,,
5040.7998046875,,,,,,,,,
5043.2001953125,,,,,,,,,
5032.7998046875,,,,,,,,,
5040.7001953125,,,,,,,,,
5039.89990234375,,,,,,,,,
5037.89990234375,,,,,,,,,
5040.5,,,,,,,,,
5044.60009765625,,,,,,,,,
5040.5,,,,,,,,,
5034.7001953125,,,,,,,,,
5036.0,,,,,,,,,
5034.7001953125,,,,,,,,,
5035.7998046875,,,,,,,,,
5041.10009765625,,,,,,,,,
5036.7001953125,,,,,,,,,
5043.0,,,,,,,,,
5045.5,,,,,,,,,
5050.7998046875,,,,,,,,,
5053.0,,,,,,,,,
5054.2001953125,,,,,,,,,
5055.10009765625,,,,,,,,,
5052.2998046875,,,,,,,,,
5056.2001953125,,,,,,,,,
5058.0,,,,,,,,,
5066.0,,,,,,,,,
5059.2001953125,,,,,,,,,
5055.7998046875,,,,,,,,,
5049.2001953125,,,,,,,,,
5043.39990234375,,,,,,,,,
5047.5,,,,,,,,,
5047.7001953125,,,,,,,,,
5053.0,,,,,,,,,
5057.0,,,,,,,,,
5051.89990234375,,,,,,,,,
5059.10009765625,,,,,,,,,
5052.39990234375,,,,,,,,,
5051.2998046875,,,,,,,,,
5041.39990234375,,,,,,,,,
5033.5,,,,,,,,,
5035.0,,,,,,,,,
5025.7001953125,,,,,,,,,
5030.0,,,,,,,,,
5030.39990234375,,,,,,,,,
5031.39990234375,,,,,,,,,
5033.7001953125,,,,,,,,,
5024.7998046875,,,,,,,,,
5025.60009765625,,,,,,,,,
5027.2001953125,,,,,,,,,
5037.10009765625,,,,,,,,,
5038.2998046875,,,,,,,,,
5040.7001953125,,,,,,,,,
5048.2001953125,,,,,,,,,
5046.7998046875,,,,,,,,,
5046.2001953125,,,,,,,,,
5048.89990234375,,,,,,,,,
5048.39990234375,,,,,,,,,
5050.89990234375,,,,,,,,,
5049.2998046875,,,,,,,,,
5046.2001953125,,,,,,,,,
5048.10009765625,,,,,,,,,
5053.89990234375,,,,,,,,,
5048.89990234375,,,,,,,,,
5046.7998046875,,,,,,,,,
5048.0,,,,,,,,,
5046.2001953125,,,,,,,,,
5044.7998046875,,,,,,,,,
5038.89990234375,,,,,,,,,
5034.7998046875,,,,,,,,,
5035.39990234375,,,,,,,,,
5033.7998046875,,,,,,,,,
5027.60009765625,,,,,,,,,
5028.2001953125,,,,,,,,,
5026.60009765625,,,,,,,,,
5030.2998046875,,,,,,,,,
5031.10009765625,,,,,,,,,
5028.7998046875,,,,,,,,,
5027.2001953125,,,,,,,,,
5012.5,,,,,,,,,
5013.2998046875,,,,,,,,,
5010.7001953125,,,,,,,,,
5007.0,,,,,,,,,
5013.7998046875,,,,,,,,,
5016.2001953125,,,,,,,,,
5011.2998046875,,,,,,,,,
5018.7001953125,,,,,,,,,
5016.7001953125,,,,,,,,,
5012.7998046875,,,,,,,,,
5018.39990234375,,,,,,,,,
5023.0,,,,,,,,,
5026.7001953125,,,,,,,,,
5025.0,,,,,,,,,
5026.7001953125,,,,,,,,,
5029.5,,,,,,,,,
5029.2998046875,,,,,,,,,
5034.0,,,,,,,,,
5031.10009765625,,,,,,,,,
5033.60009765625,,,,,,,,,
5035.89990234375,,,,,,,,,
5037.2998046875,,,,,,,,,
5034.89990234375,,,,,,,,,
5035.89990234375,,,,,,,,,
5035.5,,,,,,,,,
5037.0,,,,,,,,,
5038.0,,,,,,,,,
5037.2001953125,,,,,,,,,
5034.0,,,,,,,,,
5039.2001953125,,,,,,,,,
5035.7001953125,,,,,,,,,
5041.2998046875,,,,,,,,,
5045.0,,,,,,,,,
5043.2998046875,,,,,,,,,
5039.10009765625,,,,,,,,,
5038.0,,,,,,,,,
5026.39990234375,,,,,,,,,
5030.10009765625,,,,,,,,,
5023.7998046875,,,,,,,,,
5021.0,,,,,,,,,
5024.7998046875,,,,,,,,,
5030.2998046875,,,,,,,,,
5028.89990234375,,,,,,,,,
5031.7001953125,,,,,,,,,
5032.60009765625,,,,,,,,,
5036.60009765625,,,,,,,,,
5037.2001953125,,,,,,,,,
5039.5,,,,,,,,,
5042.89990234375,,,,,,,,,
5058.10009765625,,,,,,,,,
5053.39990234375,,,,,,,,,
5059.10009765625,,,,,,,,,
5055.39990234375,,,,,,,,,
5062.2001953125,,,,,,,,,
5059.60009765625,,,,,,,,,
5060.2998046875,,,,,,,,,
5058.10009765625,,,,,,,,,
5052.0,,,,,,,,,
5049.60009765625,,,,,,,,,
5055.10009765625,,,,,,,,,
5056.0,,,,,,,,,
5077.2001953125,,,,,,,,,
5075.2001953125,,,,,,,,,
5079.5,,,,,,,,,
5084.10009765625,,,,,,,,,
5081.89990234375,,,,,,,,,
5082.2001953125,,,,,,,,,
5090.7001953125,,,,,,,,,
5088.7998046875,,,,,,,,,
5086.7998046875,,,,,,,,,
5091.0,,,,,,,,,
5098.10009765625,,,,,,,,,
5096.2998046875,,,,,,,,,
5090.60009765625,,,,,,,,,
5099.5,,,,,,,,,
5102.0,,,,,,,,,
5100.7001953125,,,,,,,,,
5098.10009765625,,,,,,,,,
5096.89990234375,,,,,,,,,
5091.10009765625,,,,,,,,,
5087.2998046875,,,,,,,,,
5087.2001953125,,,,,,,,,
5093.39990234375,,,,,,,,,
5094.5,,,,,,,,,
5092.7001953125,,,,,,,,,
5094.0,,,,,,,,,
5090.7998046875,,,,,,,,,
5086.60009765625,,,,,,,,,
5085.89990234375,,,,,,,,,
5078.7998046875,,,,,,,,,
5069.7998046875,,,,,,,,,
5077.39990234375,,,,,,,,,
5080.7001953125,,,,,,,,,
5082.39990234375,,,,,,,,,
5076.2001953125,,,,,,,,,
5073.89990234375,,,,,,,,,
5078.7998046875,,,,,,,,,
5078.89990234375,,,,,,,,,
5081.2998046875,,,,,,,,,
5080.5,,,,,,,,,
5079.60009765625,,,,,,,,,
5080.60009765625,,,,,,,,,
5087.0,,,,,,,,,
5090.0,,,,,,,,,
5091.89990234375,,,,,,,,,
5090.60009765625,,,,,,,,,
5091.10009765625,,,,,,,,,
5093.0,,,,,,,,,
5098.10009765625,,,,,,,,,
5102.5,,,,,,,,,
5100.2998046875,,,,,,,,,
5099.7998046875,,,,,,,,,
5098.5,,,,,,,,,
5099.7001953125,,,,,,,,,
5098.39990234375,,,,,,,,,
5101.0,,,,,,,,,
5100.10009765625,,,,,,,,,
5103.5,,,,,,,,,
5103.39990234375,,,,,,,,,
5104.7001953125,,,,,,,,,
5104.0,,,,,,,,,
5101.10009765625,,,,,,,,,
5101.7001953125,,,,,,,,,
5102.10009765625,,,,,,,,,
5100.7998046875,,,,,,,,,
5105.10009765625,,,,,,,,,
5102.89990234375,,,,,,,,,
5099.5,,,,,,,,,
5093.2998046875,,,,,,,,,
5086.7001953125,,,,,,,,,
5088.89990234375,,,,,,,,,
5089.39990234375,,,,,,,,,
5079.2998046875,,,,,,,,,
5082.10009765625,,,,,,,,,
5084.0,,,,,,,,,
5085.89990234375,,,,,,,,,
5090.0,,,,,,,,,
5086.7001953125,,,,,,,,,
5084.2001953125,,,,,,,,,
5080.10009765625,,,,,,,,,
5047.89990234375,,,,,,,,,
5038.10009765625,,,,,,,,,
5037.10009765625,,,,,,,,,
5036.7998046875,,,,,,,,,
5047.0,,,,,,,,,
5046.2001953125,,,,,,,,,
5048.0,,,,,,,,,
5064.0,,,,,,,,,
5059.2998046875,,,,,,,,,
5058.89990234375,,,,,,,,,
5055.2998046875,,,,,,,,,
5064.60009765625,,,,,,,,,
5066.0,,,,,,,,,
5058.60009765625,,,,,,,,,
5057.60009765625,,,,,,,,,
5067.60009765625,,,,,,,,,
5057.2001953125,,,,,,,,,
5061.2998046875,,,,,,,,,
5042.2998046875,,,,,,,,,
5047.39990234375,,,,,,,,,
5040.7998046875,,,,,,,,,
5040.0,,,,,,,,,
5042.60009765625,,,,,,,,,
5047.5,,,,,,,,,
5054.2001953125,,,,,,,,,
5054.2998046875,,,,,,,,,
5054.89990234375,,,,,,,,,
5047.10009765625,,,,,,,,,
5040.60009765625,,,,,,,,,
5047.7998046875,,,,,,,,,
5047.7001953125,,,,,,,,,
5051.39990234375,,,,,,,,,
5057.0,,,,,,,,,
5054.0,,,,,,,,,
5054.89990234375,,,,,,,,,
5059.2001953125,,,,,,,,,
5067.2998046875,,,,,,,,,
5064.89990234375,,,,,,,,,
5064.2998046875,,,,,,,,,
5076.2001953125,,,,,,,,,
5069.39990234375,,,,,,,,,
5069.5,,,,,,,,,
5067.7001953125,,,,,,,,,
5073.2001953125,,,,,,,,,
5065.0,,,,,,,,,
5066.10009765625,,,,,,,,,
5061.2001953125,,,,,,,,,
5056.39990234375,,,,,,,,,
5052.60009765625,,,,,,,,,
5049.10009765625,,,,,,,,,
5042.89990234375,,,,,,,,,
5047.2998046875,,,,,,,,,
5044.2001953125,,,,,,,,,
5048.60009765625,,,,,,,,,
5051.10009765625,,,,,,,,,
5047.2001953125,,,,,,,,,
5052.2998046875,,,,,,,,,
5047.89990234375,,,,,,,,,
5051.5,,,,,,,,,
5044.7001953125,,,,,,,,,
5047.2001953125,,,,,,,,,
5045.89990234375,,,,,,,,,
5049.2001953125,,,,,,,,,
5048.0,,,,,,,,,
5050.60009765625,,,,,,,,,
5048.10009765625,,,,,,,,,
5046.5,,,,,,,,,
5049.0,,,,,,,,,
5055.0,,,,,,,,,
5053.2998046875,,,,,,,,,
5052.7998046875,,,,,,,,,
5053.60009765625,,,,,,,,,
5052.39990234375,,,,,,,,,
5052.0,,,,,,,,,
5045.89990234375,,,,,,,,,
5041.2998046875,,,,,,,,,
5041.2998046875,,,,,,,,,
5042.7998046875,,,,,,,,,
5050.7998046875,,,,,,,,,
5054.5,,,,,,,,,
5056.0,,,,,,,,,
5060.10009765625,,,,,,,,,
5061.89990234375,,,,,,,,,
5061.60009765625,,,,,,,,,
5061.5,,,,,,,,,
5058.60009765625,,,,,,,,,
5055.7998046875,,,,,,,,,
5056.5,,,,,,,,,
5053.60009765625,,,,,,,,,
5060.0,,,,,,,,,
5057.0,,,,,,,,,
5051.2001953125,,,,,,,,,
5052.0,,,,,,,,,
5044.10009765625,,,,,,,,,
5045.7998046875,,,,,,,,,
5050.89990234375,,,,,,,,,
5050.10009765625,,,,,,,,,
5050.0,,,,,,,,,
5051.39990234375,,,,,,,,,
5044.10009765625,,,,,,,,,
5046.2998046875,,,,,,,,,
5050.2001953125,,,,,,,,,
5049.39990234375,,,,,,,,,
5050.39990234375,,,,,,,,,
5051.89990234375,,,,,,,,,
5052.89990234375,,,,,,,,,
5055.2998046875,,,,,,,,,
5060.10009765625,,,,,,,,,
5057.39990234375,,,,,,,,,
5054.39990234375,,,,,,,,,
5061.5,,,,,,,,,
5059.89990234375,,,,,,,,,
5057.2998046875,,,,,,,,,
5060.0,,,,,,,,,
5065.60009765625,,,,,,,,,
5070.89990234375,,,,,,,,,
5072.7001953125,,,,,,,,,
5069.5,,,,,,,,,
5063.7998046875,,,,,,,,,
5071.5,,,,,,,,,
5079.60009765625,,,,,,,,,
5073.60009765625,,,,,,,,,
5070.89990234375,,,,,,,,,
5075.7998046875,,,,,,,,,
5074.5,,,,,,,,,
5069.0,,,,,,,,,
5069.5,,,,,,,,,
5071.2001953125,,,,,,,,,
5068.39990234375,,,,,,,,,
5067.0,,,,,,,,,
5068.5,,,,,,,,,
5071.7998046875,,,,,,,,,
5071.10009765625,,,,,,,,,
5063.89990234375,,,,,,,,,
5063.7001953125,,,,,,,,,
5071.60009765625,,,,,,,,,
5069.7998046875,,,,,,,,,
5075.10009765625,,,,,,,,,
5077.39990234375,,,,,,,,,
5077.2001953125,,,,,,,,,
5077.60009765625,,,,,,,,,
5072.89990234375,,,,,,,,,
5070.2001953125,,,,,,,,,
5069.39990234375,,,,,,,,,
5076.0,,,,,,,,,
5073.7001953125,,,,,,,,,
5071.0,,,,,,,,,
5069.7001953125,,,,,,,,,
5071.7001953125,,,,,,,,,
5073.5,,,,,,,,,
5073.7001953125,,,,,,,,,
5070.7001953125,,,,,,,,,
5074.7998046875,,,,,,,,,
5078.60009765625,,,,,,,,,
5079.0,,,,,,,,,
5075.5,,,,,,,,,
5069.0,,,,,,,,,
5067.2001953125,,,,,,,,,
5072.0,,,,,,,,,
5069.10009765625,,,,,,,,,
5069.0,,,,,,,,,
5067.60009765625,,,,,,,,,
5068.5,,,,,,,,,
5051.7998046875,,,,,,,,,
5048.10009765625,,,,,,,,,
5050.7998046875,,,,,,,,,
5054.89990234375,,,,,,,,,
5052.7998046875,,,,,,,,,
5056.2001953125,,,,,,,,,
5064.7998046875,,,,,,,,,
5067.5,,,,,,,,,
5060.89990234375,,,,,,,,,
5059.2998046875,,,,,,,,,
5075.2998046875,,,,,,,,,
5071.7001953125,,,,,,,,,
5074.89990234375,,,,,,,,,
5078.5,,,,,,,,,
5075.2998046875,,,,,,,,,
5074.10009765625,,,,,,,,,
5071.7001953125,,,,,,,,,
5079.39990234375,,,,,,,,,
5079.5,,,,,,,,,
5095.2998046875,,,,,,,,,
5090.7998046875,,,,,,,,,
5093.89990234375,,,,,,,,,
5098.60009765625,,,,,,,,,
5086.10009765625,,,,,,,,,
5079.60009765625,,,,,,,,,
5053.2001953125,,,,,,,,,
5063.2001953125,,,,,,,,,
5063.0,,,,,,,,,
5057.5,,,,,,,,,
5065.0,,,,,,,,,
5065.60009765625,,,,,,,,,
5064.10009765625,,,,,,,,,
5068.0,,,,,,,,,
5055.10009765625,,,,,,,,,
5055.39990234375,,,,,,,,,
5030.7998046875,,,,,,,,,
5036.7001953125,,,,,,,,,
5048.89990234375,,,,,,,,,
5049.60009765625,,,,,,,,,
5041.60009765625,,,,,,,,,
5036.7998046875,,,,,,,,,
5036.2998046875,,,,,,,,,
5043.60009765625,,,,,,,,,
5041.10009765625,,,,,,,,,
5035.0,,,,,,,,,
5033.10009765625,,,,,,,,,
5041.10009765625,,,,,,,,,
5042.39990234375,,,,,,,,,
5045.0,,,,,,,,,
5040.2998046875,,,,,,,,,
5044.0,,,,,,,,,
5046.5,,,,,,,,,
5048.5,,,,,,,,,
5046.0,,,,,,,,,
5047.60009765625,,,,,,,,,
5055.7998046875,,,,,,,,,
5057.5,,,,,,,,,
5060.0,,,,,,,,,
5060.10009765625,,,,,,,,,
5057.2998046875,,,,,,,,,
5060.89990234375,,,,,,,,,
5053.2001953125,,,,,,,,,
5050.0,,,,,,,,,
5049.7001953125,,,,,,,,,
5045.39990234375,,,,,,,,,
5043.89990234375,,,,,,,,,
5039.60009765625,,,,,,,,,
5034.60009765625,,,,,,,,,
5028.5,,,,,,,,,
5031.39990234375,,,,,,,,,
5032.89990234375,,,,,,,,,
5036.0,,,,,,,,,
5038.10009765625,,,,,,,,,
5034.2998046875,,,,,,,,,
5030.0,,,,,,,,,
5036.0,,,,,,,,,
5033.10009765625,,,,,,,,,
5034.2001953125,,,,,,,,,
5035.10009765625,,,,,,,,,
5041.5,,,,,,,,,
5041.7998046875,,,,,,,,,
5043.60009765625,,,,,,,,,
5049.39990234375,,,,,,,,,
5049.2998046875,,,,,,,,,
5047.2998046875,,,,,,,,,
5049.39990234375,,,,,,,,,
5051.10009765625,,,,,,,,,
5050.7998046875,,,,,,,,,
5045.10009765625,,,,,,,,,
5047.2001953125,,,,,,,,,
5048.5,,,,,,,,,
5055.60009765625,,,,,,,,,
5051.0,,,,,,,,,
5051.0,,,,,,,,,
5053.10009765625,,,,,,,,,
5051.7998046875,,,,,,,,,
5058.7998046875,,,,,,,,,
5058.2998046875,,,,,,,,,
5056.89990234375,,,,,,,,,
5052.89990234375,,,,,,,,,
5051.0,,,,,,,,,
5049.0,,,,,,,,,
5052.0,,,,,,,,,
5050.60009765625,,,,,,,,,
5047.5,,,,,,,,,
5048.39990234375,,,,,,,,,
5048.7998046875,,,,,,,,,
5047.5,,,,,,,,,
5046.7998046875,,,,,,,,,
5046.0,,,,,,,,,
5049.10009765625,,,,,,,,,
5047.89990234375,,,,,,,,,
5056.89990234375,,,,,,,,,
5056.2998046875,,,,,,,,,
5056.7998046875,,,,,,,,,
5066.2001953125,,,,,,,,,
5070.7998046875,,,,,,,,,
5070.10009765625,,,,,,,,,
5063.2998046875,,,,,,,,,
5065.7998046875,,,,,,,,,
5065.0,,,,,,,,,
5063.2998046875,,,,,,,,,
5063.0,,,,,,,,,
5064.10009765625,,,,,,,,,
5061.7001953125,,,,,,,,,
5062.2998046875,,,,,,,,,
5056.60009765625,,,,,,,,,
5061.39990234375,,,,,,,,,
5061.89990234375,,,,,,,,,
5061.89990234375,,,,,,,,,
5069.39990234375,,,,,,,,,
5071.39990234375,,,,,,,,,
5064.7001953125,,,,,,,,,
5058.89990234375,,,,,,,,,
5061.39990234375,,,,,,,,,
5060.89990234375,,,,,,,,,
5068.10009765625,,,,,,,,,
5064.7998046875,,,,,,,,,
5063.7001953125,,,,,,,,,
5061.10009765625,,,,,,,,,
5060.7998046875,,,,,,,,,
5060.39990234375,,,,,,,,,
5063.0,,,,,,,,,
5064.7001953125,,,,,,,,,
5066.60009765625,,,,,,,,,
5071.60009765625,,,,,,,,,
5072.60009765625,,,,,,,,,
5075.0,,,,,,,,,
5066.5,,,,,,,,,
5064.0,,,,,,,,,
5059.89990234375,,,,,,,,,
5067.7001953125,,,,,,,,,
5065.10009765625,,,,,,,,,
5065.0,,,,,,,,,
5068.2998046875,,,,,,,,,
5071.5,,,,,,,,,
5077.39990234375,,,,,,,,,
5076.89990234375,,,,,,,,,
5079.2001953125,,,,,,,,,
5079.2001953125,,,,,,,,,
5076.2001953125,,,,,,,,,
5077.10009765625,,,,,,,,,
5072.39990234375,,,,,,,,,
5072.7998046875,,,,,,,,,
5079.60009765625,,,,,,,,,
5080.39990234375,,,,,,,,,
5078.0,,,,,,,,,
5079.0,,,,,,,,,
5082.2998046875,,,,,,,,,
5082.2998046875,,,,,,,,,
5079.0,,,,,,,,,
5079.0,,,,,,,,,
5080.60009765625,,,,,,,,,
5079.2998046875,,,,,,,,,
5081.5,,,,,,,,,
5083.0,,,,,,,,,
5081.7001953125,,,,,,,,,
5082.7001953125,,,,,,,,,
5081.10009765625,,,,,,,,,
5079.39990234375,,,,,,,,,
5076.0,,,,,,,,,
5074.60009765625,,,,,,,,,
5072.60009765625,,,,,,,,,
5073.2001953125,,,,,,,,,
5071.39990234375,,,,,,,,,
5071.5,,,,,,,,,
5072.2998046875,,,,,,,,,
5075.7998046875,,,,,,,,,
5073.39990234375,,,,,,,,,
5077.10009765625,,,,,,,,,
5081.7998046875,,,,,,,,,
5086.10009765625,,,,,,,,,
5086.2998046875,,,,,,,,,
5078.39990234375,,,,,,,,,
5071.39990234375,,,,,,,,,
5076.7998046875,,,,,,,,,
5074.39990234375,,,,,,,,,
5079.7998046875,,,,,,,,,
5078.60009765625,,,,,,,,,
5085.0,,,,,,,,,
5081.10009765625,,,,,,,,,
5080.89990234375,,,,,,,,,
5081.2001953125,,,,,,,,,
5078.0,,,,,,,,,
5077.89990234375,,,,,,,,,
5082.5,,,,,,,,,
5084.7998046875,,,,,,,,,
5088.2998046875,,,,,,,,,
5087.10009765625,,,,,,,,,
5087.5,,,,,,,,,
5083.2998046875,,,,,,,,,
5082.89990234375,,,,,,,,,
5080.60009765625,,,,,,,,,
5083.89990234375,,,,,,,,,
5082.0,,,,,,,,,
5080.7998046875,,,,,,,,,
5078.39990234375,,,,,,,,,
5075.7001953125,,,,,,,,,
5078.2001953125,,,,,,,,,
5078.7001953125,,,,,,,,,
5082.5,,,,,,,,,
5077.2998046875,,,,,,,,,
5075.7001953125,,,,,,,,,
5075.2001953125,,,,,,,,,
5078.0,,,,,,,,,
5075.0,,,,,,,,,
5071.2998046875,,,,,,,,,
5074.2998046875,,,,,,,,,
5076.10009765625,,,,,,,,,
5077.39990234375,,,,,,,,,
5077.0,,,,,,,,,
5077.0,,,,,,,,,
5076.2998046875,,,,,,,,,
5074.5,,,,,,,,,
5074.89990234375,,,,,,,,,
5077.7998046875,,,,,,,,,
5075.7998046875,,,,,,,,,
5078.10009765625,,,,,,,,,
5081.60009765625,,,,,,,,,
5081.89990234375,,,,,,,,,
5088.10009765625,,,,,,,,,
5087.89990234375,,,,,,,,,
5084.89990234375,,,,,,,,,
5086.60009765625,,,,,,,,,
5088.0,,,,,,,,,
5090.10009765625,,,,,,,,,
5092.7001953125,,,,,,,,,
5095.7998046875,,,,,,,,,
5099.7001953125,,,,,,,,,
5095.0,,,,,,,,,
5092.60009765625,,,,,,,,,
5097.7001953125,,,,,,,,,
5124.89990234375,,,,,,,,,
5124.39990234375,,,,,,,,,
5120.2998046875,,,,,,,,,
5118.60009765625,,,,,,,,,
5111.0,,,,,,,,,
5119.10009765625,,,,,,,,,
5114.5,,,,,,,,,
5121.10009765625,,,,,,,,,
5122.89990234375,,,,,,,,,
5132.39990234375,,,,,,,,,
5128.60009765625,,,,,,,,,
5127.7998046875,,,,,,,,,
5134.2001953125,,,,,,,,,
5138.7998046875,,,,,,,,,
5138.10009765625,,,,,,,,,
5136.7998046875,,,,,,,,,
5130.10009765625,,,,,,,,,
5124.7998046875,,,,,,,,,
5131.2998046875,,,,,,,,,
5118.39990234375,,,,,,,,,
5122.0,,,,,,,,,
5119.89990234375,,,,,,,,,
5109.39990234375,,,,,,,,,
5108.5,,,,,,,,,
5091.89990234375,,,,,,,,,
5094.5,,,,,,,,,
5102.39990234375,,,,,,,,,
5107.2001953125,,,,,,,,,
5104.7001953125,,,,,,,,,
5106.5,,,,,,,,,
5106.0,,,,,,,,,
5096.0,,,,,,,,,
5107.5,,,,,,,,,
5108.89990234375,,,,,,,,,
5073.2001953125,,,,,,,,,
5087.7001953125,,,,,,,,,
5083.39990234375,,,,,,,,,
5091.7998046875,,,,,,,,,
5089.2001953125,,,,,,,,,
5089.60009765625,,,,,,,,,
5097.89990234375,,,,,,,,,
5099.10009765625,,,,,,,,,
5097.0,,,,,,,,,
5103.39990234375,,,,,,,,,
5093.5,,,,,,,,,
5094.0,,,,,,,,,
5092.7001953125,,,,,,,,,
5069.5,,,,,,,,,
5065.2001953125,,,,,,,,,
5070.2998046875,,,,,,,,,
5081.7998046875,,,,,,,,,
5082.2998046875,,,,,,,,,
5088.0,,,,,,,,,
5102.2998046875,,,,,,,,,
5090.2998046875,,,,,,,,,
5088.7001953125,,,,,,,,,
5072.39990234375,,,,,,,,,
5072.60009765625,,,,,,,,,
5076.60009765625,,,,,,,,,
5068.7998046875,,,,,,,,,
5071.0,,,,,,,,,
5071.39990234375,,,,,,,,,
5083.0,,,,,,,,,
5084.2001953125,,,,,,,,,
5080.0,,,,,,,,,
5076.7998046875,,,,,,,,,
5079.10009765625,,,,,,,,,
5078.7998046875,,,,,,,,,
5080.89990234375,,,,,,,,,
5085.2001953125,,,,,,,,,
5098.39990234375,,,,,,,,,
5098.2001953125,,,,,,,,,
5097.89990234375,,,,,,,,,
5096.60009765625,,,,,,,,,
5097.2998046875,,,,,,,,,
5099.2001953125,,,,,,,,,
5097.10009765625,,,,,,,,,
5104.0,,,,,,,,,
5109.0,,,,,,,,,
5108.2998046875,,,,,,,,,
5112.89990234375,,,,,,,,,
5112.39990234375,,,,,,,,,
5107.39990234375,,,,,,,,,
5108.2001953125,,,,,,,,,
5120.5,,,,,,,,,
5113.7998046875,,,,,,,,,
5117.2998046875,,,,,,,,,
5116.5,,,,,,,,,
5114.60009765625,,,,,,,,,
5105.7001953125,,,,,,,,,
5098.0,,,,,,,,,
5102.7998046875,,,,,,,,,
5094.0,,,,,,,,,
5098.2001953125,,,,,,,,,
5099.89990234375,,,,,,,,,
5105.60009765625,,,,,,,,,
5107.7001953125,,,,,,,,,
5108.7001953125,,,,,,,,,
5107.0,,,,,,,,,
5107.39990234375,,,,,,,,,
5111.60009765625,,,,,,,,,
5111.2998046875,,,,,,,,,
5114.10009765625,,,,,,,,,
5113.60009765625,,,,,,,,,
5117.5,,,,,,,,,
5116.0,,,,,,,,,
5111.7998046875,,,,,,,,,
5106.7998046875,,,,,,,,,
5110.2001953125,,,,,,,,,
5110.7001953125,,,,,,,,,
5107.5,,,,,,,,,
5106.5,,,,,,,,,
5105.39990234375,,,,,,,,,
5111.0,,,,,,,,,
5112.39990234375,,,,,,,,,
5111.10009765625,,,,,,,,,
5108.2998046875,,,,,,,,,
5109.2001953125,,,,,,,,,
5104.5,,,,,,,,,
5109.0,,,,,,,,,
5110.89990234375,,,,,,,,,
5112.39990234375,,,,,,,,,
5113.7998046875,,,,,,,,,
5111.39990234375,,,,,,,,,
5110.5,,,,,,,,,
5111.60009765625,,,,,,,,,
5112.60009765625,,,,,,,,,
5115.7001953125,,,,,,,,,
5115.60009765625,,,,,,,,,
5106.89990234375,,,,,,,,,
5101.2998046875,,,,,,,,,
5104.2001953125,,,,,,,,,
5104.7998046875,,,,,,,,,
5103.7001953125,,,,,,,,,
5105.60009765625,,,,,,,,,
5107.7998046875,,,,,,,,,
5118.39990234375,,,,,,,,,
5104.89990234375,,,,,,,,,
5086.0,,,,,,,,,
5088.89990234375,,,,,,,,,
5092.0,,,,,,,,,
5091.39990234375,,,,,,,,,
5085.39990234375,,,,,,,,,
5086.5,,,,,,,,,
5091.0,,,,,,,,,
